complaint_id,source_channel,timestamp,raw_text,language_ground_truth,department_ground_truth,category_ground_truth,locality_ground_truth,ward_ground_truth,urgency_ground_truth,incident_id,status,resolved_at
CMP-0352,Elected Representative,2026-08-12T20:00:00,डोर-टू-डोर कचरा संग्रहण वाहन सोनागिरी की गलियों में अनियमित रूप से आता है।,Hindi,Sanitation,Irregular garbage collection,Sonagiri,61,Low,INC-0197,In Progress,
CMP-0278,Mobile App,2026-08-12T21:00:00,Carcass of dead cattle on the road in Shahpura sector A. Please dispatch sanitation squad immediately.,English,Sanitation,Dead animal removal,Shahpura,50,High,INC-0123,In Progress,
CMP-0233,CM Helpline,2026-08-12T23:00:00,"Anand Nagar मुख्य मार्ग पर मृत पशु पड़ा हुआ है, संक्रमण फैलने की आशंका है।",Hindi,Sanitation,Dead animal removal,Anand Nagar,63,High,INC-0078,Resolved,2026-08-16T04:00:00
CMP-0248,Municipal Helpline,2026-08-13T14:00:00,मिसरोद में बिजली के खंभे से नंगे तार लटक रहे हैं। करंट लगने का गंभीर खतरा है।,Hindi,Street Lighting,Exposed wiring on pole,Misrod,85,Critical,INC-0093,Resolved,2026-08-15T08:00:00
CMP-0330,Municipal Helpline,2026-08-13T16:00:00,"कोतरा सुल्तानाबाद road pe main pipeline burst ho gayi hai, paani sadak pe beh raha hai.",Hinglish,Water Supply,Water leakage,Kotra Sultanabad,28,Medium,INC-0175,Resolved,2026-08-14T15:00:00
CMP-0369,Mobile App,2026-08-13T18:00:00,Bhai Sonagiri side tap water completely band hai 3 din se. Please urgent help karo.,Hinglish,Water Supply,Water outage,Sonagiri,61,High,INC-0214,Resolved,2026-08-15T00:00:00
CMP-0487,Municipal Helpline,2026-08-13T19:00:00,Construction material and sand dumped on the public road in Subhash Nagar blocking access.,English,Roads,Road obstruction,Subhash Nagar,39,High,INC-0332,Pending,
CMP-0630,Social Media,2026-08-13T21:00:00,"Bhai Nehru Nagar side roadside dumping badhti ja rahi hai, koi safai karne nahi aa raha.",Hinglish,Sanitation,Garbage accumulation,Nehru Nagar,26,Medium,INC-0475,Resolved,2026-08-17T03:00:00
CMP-0430,Mobile App,2026-08-14T01:00:00,Misrod के खाली भूखंड पर अवैध रूप से कचरा और निर्माण सामग्री फेंकी जा रही है।,Hindi,Sanitation,Open dumping,Misrod,85,Medium,INC-0275,Resolved,2026-08-14T12:00:00
CMP-0517,Municipal Helpline,2026-08-14T01:00:00,"Indrapuri sector C me streetlights band hain kal se, raat ko poora dark ho jata hai, safety risk hai.",Hinglish,Street Lighting,Streetlight not working,Indrapuri,62,Low,INC-0362,In Progress,
CMP-0560,Municipal Helpline,2026-08-14T01:00:00,Uneven cracked road stretch in Awadhpuri BHEL causing vehicle suspension breakdown.,English,Roads,Road damage,Awadhpuri,64,Medium,INC-0405,In Progress,
CMP-0357,Mobile App,2026-08-14T02:00:00,"Kolar me bahut sara kachra jama ho gaya hai ek hafte se, bohot gandi smell aa rahi hai.",Hinglish,Sanitation,Garbage accumulation,Kolar,80,Medium,INC-0202,In Progress,
CMP-0524,CM Helpline,2026-08-14T02:00:00,"E-3 Arera side trickle flow aa raha hai municipal line se, please check karo.",Hinglish,Water Supply,Low water pressure,Arera Colony,48,Medium,INC-0369,Resolved,2026-08-18T20:00:00
CMP-0412,Municipal Helpline,2026-08-14T04:00:00,"बैरागढ़ मुख्य मार्ग पर मृत पशु पड़ा हुआ है, संक्रमण फैलने की आशंका है।",Hindi,Sanitation,Dead animal removal,Bairagarh,3,High,INC-0257,Resolved,2026-08-17T18:00:00
CMP-0364,Municipal Helpline,2026-08-14T05:00:00,Nullah blocked near Indrapuri BHEL causing artificial waterlogging during light rains.,English,Drainage,Drain blockage,Indrapuri,62,High,INC-0209,Resolved,2026-08-14T20:00:00
CMP-0583,Municipal Helpline,2026-08-14T14:00:00,"Ayodhya nagar area me water supply cut off hai 3 din se, sabhi log pareshan hain.",Hinglish,Water Supply,Water outage,Ayodhya Bypass,65,High,INC-0428,In Progress,
CMP-0687,Mobile App,2026-08-14T17:00:00,"Bhai Bairagarh main road road ki halat kharab hai, gaddhe hi gaddhe hain, repair karwao please.",Hinglish,Roads,Pothole,Bairagarh,3,Medium,INC-0532,Pending,
CMP-0057,CM Helpline,2026-08-14T18:19:00,"TT Nagar के खाली मैदान में ठहरा हुआ पानी सड़ रहा है, पानी की निकासी कराई जाए।",Hindi,Public Health,Stagnant water near habitation,TT Nagar,33,Medium,INC-0007,Resolved,2026-08-18T08:19:00
CMP-0458,CM Helpline,2026-08-14T19:00:00,"श्यामला हिल्स रोड पर गड्ढों के कारण भयंकर ट्रैफिक जाम लग रहा है, तुरंत मरम्मत कराएं।",Hindi,Roads,Pothole,Shyamla Hills,24,Medium,INC-0303,In Progress,
CMP-0522,Social Media,2026-08-14T21:00:00,Kotra Sultanabad के पास भारी मात्रा में कचरा जमा है। दुर्गंध के कारण वहां से निकलना मुश्किल हो गया है।,Hindi,Sanitation,Garbage accumulation,Kotra Sultanabad,28,Medium,INC-0367,Resolved,2026-08-19T21:00:00
CMP-0135,Municipal Helpline,2026-08-14T23:00:00,"Karond square me drain blocked hai plastic ki wajah se, dirty water road pe overflow kar raha hai.",Hinglish,Drainage,Drain blockage,Karond,15,High,INC-0029,Resolved,2026-08-18T16:00:00
CMP-0134,CM Helpline,2026-08-15T02:00:00,"Karond side nullah jam hai 4 din se, barish me paani gharo ke andar ghus raha hai.",Hinglish,Drainage,Drain blockage,Karond,15,High,INC-0029,Resolved,2026-08-19T04:00:00
CMP-0448,CM Helpline,2026-08-15T02:00:00,"MP Nagar chourahe ke paas heavy water leakage ho rahi hai pipeline se, please fix it.",Hinglish,Water Supply,Water leakage,MP Nagar,47,Medium,INC-0293,Pending,
CMP-0052,Mobile App,2026-08-15T16:46:00,"TT Nagar के खाली मैदान में ठहरा हुआ पानी सड़ रहा है, पानी की निकासी कराई जाए।",Hindi,Public Health,Stagnant water near habitation,TT Nagar,33,Medium,INC-0007,Resolved,2026-08-16T09:46:00
CMP-0136,Elected Representative,2026-08-15T17:00:00,"Karond mandi side nullah jam hai 2 din se, barish me paani gharo ke andar ghus raha hai.",Hinglish,Drainage,Drain blockage,Karond,15,High,INC-0029,Resolved,2026-08-17T05:00:00
CMP-0300,Social Media,2026-08-15T17:00:00,Barkheda में नाली कचरे और प्लास्टिक से चोक हो गई है। गंदा पानी सड़क पर बह रहा है।,Hindi,Drainage,Drain blockage,Barkheda,59,High,INC-0145,Resolved,2026-08-20T02:00:00
CMP-0596,CM Helpline,2026-08-15T18:00:00,Missing manhole cover on main pedestrian path in Subhash nagar metro station. Critical fall hazard.,English,Drainage,Damaged manhole cover,Subhash Nagar,39,Critical,INC-0441,Pending,
CMP-0137,Municipal Helpline,2026-08-15T21:00:00,Karond क्षेत्र में मुख्य नाला जाम होने से रिहायशी घरों के सामने जलभराव हो गया है।,Hindi,Drainage,Drain blockage,Karond,15,High,INC-0029,Resolved,2026-08-19T09:00:00
CMP-0174,Mobile App,2026-08-15T21:00:00,Unscheduled power cut in Sant Hirdaram nagar for the past one week. Inverter battery discharged.,English,Electricity,Power outage,Bairagarh,3,High,INC-0041,Resolved,2026-08-20T00:00:00
CMP-0626,Mobile App,2026-08-16T00:00:00,"Bhai Chunabhatti side roadside dumping badhti ja rahi hai, koi safai karne nahi aa raha.",Hinglish,Sanitation,Garbage accumulation,Chuna Bhatti,82,Medium,INC-0471,Resolved,2026-08-17T08:00:00
CMP-0055,Mobile App,2026-08-16T02:19:00,"टीटी नगर side ganda paani bhara hua hai ground me, drainage se pump out karo.",Hinglish,Public Health,Stagnant water near habitation,TT Nagar,33,Medium,INC-0007,Resolved,2026-08-16T21:19:00
CMP-0053,CM Helpline,2026-08-16T06:12:00,"टीटी नगर के खाली मैदान में ठहरा हुआ पानी सड़ रहा है, पानी की निकासी कराई जाए।",Hindi,Public Health,Stagnant water near habitation,TT Nagar,33,Medium,INC-0007,Resolved,2026-08-18T16:12:00
CMP-0172,Mobile App,2026-08-16T09:00:00,Unscheduled power cut in Bairagarh for the past 2 days. Inverter battery discharged.,English,Electricity,Power outage,Bairagarh,3,High,INC-0041,Resolved,2026-08-19T07:00:00
CMP-0173,Municipal Helpline,2026-08-16T10:00:00,बैरागढ़ में पिछले 4 दिन से अघोषित बिजली कटौती है। भीषण गर्मी में लोग परेशान हैं।,Hindi,Electricity,Power outage,Bairagarh,3,High,INC-0041,Resolved,2026-08-17T14:00:00
CMP-0056,Mobile App,2026-08-16T12:24:00,Stagnant pool of green dirty water near TT Nagar residential plots breeding pests.,English,Public Health,Stagnant water near habitation,TT Nagar,33,Medium,INC-0007,Resolved,2026-08-18T18:24:00
CMP-0054,Municipal Helpline,2026-08-16T12:58:00,Waterlogged vacant plot in TT Nagar emitting foul odor and breeding vector mosquitoes.,English,Public Health,Stagnant water near habitation,TT Nagar,33,Medium,INC-0007,Resolved,2026-08-20T11:58:00
CMP-0469,Mobile App,2026-08-16T15:00:00,"बागसेवनिया side trickle flow aa raha hai municipal line se, please check karo.",Hinglish,Water Supply,Low water pressure,Bagsewaniya,54,Medium,INC-0314,In Progress,
CMP-0175,Mobile App,2026-08-16T16:00:00,"Bairagarh क्षेत्र में बिजली गुल है, ग्रिड या ट्रांसफार्मर में खराबी की आशंका है।",Hindi,Electricity,Power outage,Bairagarh,3,High,INC-0041,Resolved,2026-08-18T11:00:00
CMP-0251,Municipal Helpline,2026-08-16T16:00:00,"Chuna bhatti square road pe dead animal pada hua hai kal se, bahut badboo aa rahi hai, urgent remove karo.",Hinglish,Sanitation,Dead animal removal,Chuna Bhatti,82,High,INC-0096,In Progress,
CMP-0571,Social Media,2026-08-16T16:00:00,Arera Colony me 5 din se paani nahi aa raha hai. Bahut dikkat ho rahi hai.,Hinglish,Water Supply,Water outage,Arera Colony,48,High,INC-0416,Resolved,2026-08-20T18:00:00
CMP-0567,Mobile App,2026-08-16T17:00:00,"Subhash Nagar चौराहे पर 4 दिन से कचरे का ढेर लगा है, आवारा मवेशी गंदगी फैला रहे हैं।",Hindi,Sanitation,Garbage accumulation,Subhash Nagar,39,Medium,INC-0412,In Progress,
CMP-0597,Municipal Helpline,2026-08-16T18:00:00,"Sant Hirdaram nagar me peene ka paani bilkul nahi aa raha 5 din se, please tanker send kijiye.",Hinglish,Water Supply,Water outage,Bairagarh,3,High,INC-0442,In Progress,
CMP-0660,Social Media,2026-08-16T19:00:00,"टीटी नगर side loose electrical wire zameen ke paas aa gaya hai, please fix it.",Hinglish,Electricity,Loose overhead wires,TT Nagar,33,Critical,INC-0505,In Progress,
CMP-0349,Social Media,2026-08-16T21:00:00,Light pole fixture not functional in North TT Nagar. Area completely pitch dark at night.,English,Street Lighting,Streetlight not working,TT Nagar,33,Low,INC-0194,Resolved,2026-08-18T21:00:00
CMP-0674,Social Media,2026-08-17T02:00:00,Nullah blocked near Jahangirabad chowki causing artificial waterlogging during light rains.,English,Drainage,Drain blockage,Jahangirabad,41,High,INC-0519,Resolved,2026-08-20T07:00:00
CMP-0525,CM Helpline,2026-08-17T14:00:00,"Hoshangabad highway park ke paas trash pile up ho gaya hai, please Nagar Nigam vehicle bhejo.",Hinglish,Sanitation,Garbage accumulation,Hoshangabad Road,52,Medium,INC-0370,In Progress,
CMP-0604,Mobile App,2026-08-17T18:00:00,Very low water pressure in Ashoka Garden for the past 5 days. Upper floors cannot fill tanks.,English,Water Supply,Low water pressure,Ashoka Garden,38,Medium,INC-0449,Resolved,2026-08-18T20:00:00
CMP-0382,CM Helpline,2026-08-17T23:00:00,Garbage dumped on Kolar roadside for one week. Stray cattle and dogs scattering waste.,English,Sanitation,Garbage accumulation,Kolar,80,Medium,INC-0227,In Progress,
CMP-0222,Social Media,2026-08-18T00:00:00,"Police line nehru nagar me bahut sara kachra jama ho gaya hai ek hafte se, bohot gandi smell aa rahi hai.",Hinglish,Sanitation,Garbage accumulation,Nehru Nagar,26,Medium,INC-0067,In Progress,
CMP-0210,Municipal Helpline,2026-08-18T03:00:00,Water supply stopped abruptly in बागसेवनिया without prior notice. Need urgent water tanker.,English,Water Supply,Water outage,Bagsewaniya,54,High,INC-0055,Resolved,2026-08-20T13:00:00
CMP-0544,Social Media,2026-08-18T05:00:00,Water supply stopped abruptly in कोहेफिजा without prior notice. Need urgent water tanker.,English,Water Supply,Water outage,Koh-e-Fiza,8,High,INC-0389,Pending,
CMP-0651,Municipal Helpline,2026-08-18T06:00:00,Streetlights on the entire stretch of Bhadbhada are dark for one week. Safety hazard for women.,English,Street Lighting,Streetlight not working,Bhadbhada,27,Low,INC-0496,In Progress,
CMP-0410,Elected Representative,2026-08-18T15:00:00,"Piplani park ke paas trash pile up ho gaya hai, please Nagar Nigam vehicle bhejo.",Hinglish,Sanitation,Garbage accumulation,Piplani,60,Medium,INC-0255,Resolved,2026-08-21T09:00:00
CMP-0743,CM Helpline,2026-08-18T17:00:00,"Indrapuri sector C park ke paas trash pile up ho gaya hai, please Nagar Nigam vehicle bhejo.",Hinglish,Sanitation,Garbage accumulation,Indrapuri,62,Medium,INC-0588,Pending,
CMP-0543,Mobile App,2026-08-18T22:00:00,"MP Nagar me bahut sara kachra jama ho gaya hai 4 din se, bohot gandi smell aa rahi hai.",Hinglish,Sanitation,Garbage accumulation,MP Nagar,47,Medium,INC-0388,In Progress,
CMP-0482,Municipal Helpline,2026-08-19T00:00:00,Sewage chamber overflowing on चूना भट्टी residential street. Filthy black water spreading.,English,Drainage,Overflowing sewage,Chuna Bhatti,82,High,INC-0327,Resolved,2026-08-23T16:00:00
CMP-0356,Mobile App,2026-08-19T01:00:00,"Piplani BHEL me kachra gaadi 5 din se nahi aayi hai, gharo me kachra jama hai.",Hinglish,Sanitation,Irregular garbage collection,Piplani,60,Low,INC-0201,Resolved,2026-08-20T17:00:00
CMP-0303,Municipal Helpline,2026-08-19T15:00:00,"Awadhpuri me bahut sara kachra jama ho gaya hai kal se, bohot gandi smell aa rahi hai.",Hinglish,Sanitation,Garbage accumulation,Awadhpuri,64,Medium,INC-0148,In Progress,
CMP-0390,CM Helpline,2026-08-19T16:00:00,Bairasia Road में एक हफ्ते से पानी की सप्लाई पूरी तरह बंद है। पीने के पानी के लिए भारी परेशानी हो रही है।,Hindi,Water Supply,Water outage,Bairasia Road,16,High,INC-0235,Resolved,2026-08-22T14:00:00
CMP-0444,Municipal Helpline,2026-08-19T16:00:00,Nullah blocked near Chuna Bhatti causing artificial waterlogging during light rains.,English,Drainage,Drain blockage,Chuna Bhatti,82,High,INC-0289,Pending,
CMP-0230,CM Helpline,2026-08-19T17:00:00,Underground supply line leakage near Piplani market creating artificial puddle on road.,English,Water Supply,Water leakage,Piplani,60,Medium,INC-0075,Resolved,2026-08-22T19:00:00
